ProductKey,Product Code,Product Name,Product Description,ProductSubcategoryKey,Manufacturer,Brand,Class,Style,Color,Size,Weight,Weight Unit Measure,Stock Type Code,Stock Type,Unit Cost,Unit Price,Available Date,Status
1967,0802071,Litware Refrigerator 3.2CuFt E160 Blue,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Litware, Inc.",Litware,Regular,Product0802071,Blue,36.7 x 42 x 29.5,60,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1970,0802074,Litware Refrigerator 19CuFt M760 Grey,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Litware, Inc.",Litware,Regular,Product0802074,Grey,20.7 x 18 x 33.7,71,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1971,0802075,Litware Refrigerator 9.7CuFt M560 Grey,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Litware, Inc.",Litware,Regular,Product0802075,Grey,35 x 39.2 x 25,200,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1972,0802076,Litware Refrigerator 4.6CuFt E280 Grey,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Litware, Inc.",Litware,Regular,Product0802076,Grey,21.5x 18 x 46.3,68,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1973,0802077,Litware Refrigerator 3.2CuFt E160 Grey,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Litware, Inc.",Litware,Regular,Product0802077,Grey,34 x 23 x 20,56,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1976,0802080,Litware Refrigerator 19CuFt M760 Orange,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. Freezer Capacity: 6.4cu.ft.",42,"Litware, Inc.",Litware,Regular,Product0802080,Orange,19 x 18 x 34,55,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1977,0802081,Litware Refrigerator 9.7CuFt M560 Orange,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Litware, Inc.",Litware,Regular,Product0802081,Orange,22 x 21 x 33,70,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1978,0802082,Litware Refrigerator 4.6CuFt E280 Orange,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Litware, Inc.",Litware,Regular,Product0802082,Orange,20 x 19 x 18,54,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1979,0802083,Litware Refrigerator 3.2CuFt E160 Orange,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Litware, Inc.",Litware,Regular,Product0802083,Orange,21 x 17 x 46.5,65,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1981,0802085,Litware Refrigerator 19CuFt M760 Red,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Litware, Inc.",Litware,Regular,Product0802085,Red,20 x 18 x 33.8,68,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1982,0802086,Litware Refrigerator 9.7CuFt M560 Red,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Litware, Inc.",Litware,Regular,Product0802086,Red,35 x 39 x 25.9,196,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
2020,0803038,Litware Microwave 2.2CuFt M125 White,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803038,White,21 x 12 x 17,37,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2021,0803039,Litware Microwave 1.6CuFt M125 White,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803039,White,25.2 x 21.5 x 15.1,55,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2022,0803040,Litware Microwave 1.0CuFt E110 White,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803040,White, 22.5 x 17.5 x 14,41,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2026,0803044,Litware Microwave 2.2CuFt M125 Silver,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803044,Silver, 17 x 22 x 15,37,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2027,0803045,Litware Microwave 1.6CuFt M125 Silver,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803045,Silver,19.4 x 21.9 x 11.9,37,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2028,0803046,Litware Microwave 1.0CuFt E110 Silver,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803046,Silver,15 x 12 x 20,27,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2032,0803050,Litware Microwave 2.2CuFt M125 Grey,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803050,Grey,15.9 x 20.4 x 11.9,26,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2033,0803051,Litware Microwave 1.6CuFt M125 Grey,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803051,Grey,15 x 12 x 20,26,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2034,0803052,Litware Microwave 1.0CuFt E110 Grey,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803052,Grey,19 x 24 x 14,40,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2038,0803056,Litware Microwave 2.2CuFt M125 Red,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803056,Red,5.7  x 6.7  x 1.9,37,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2039,0803057,Litware Microwave 1.6CuFt M125 Red,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803057,Red, 22.5 x 17.5 x 14,55,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2040,0803058,Litware Microwave 1.0CuFt E110 Red,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803058,Red,19.4 x 21.9 x 11.9,41,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2044,0803062,Litware Microwave 2.2CuFt M125 Black,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803062,Black,21.6 x 12.4 x 17.5,37,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2045,0803063,Litware Microwave 1.6CuFt M125 Black,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803063,Black,19.4 x 23.9 x 14,37,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2046,0803064,Litware Microwave 1.0CuFt E110 Black,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803064,Black, 22.5 x 17.5 x 14,39,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2050,0803068,Litware Microwave 2.2CuFt M125 Blue,"1250 watts of power for faster cooking, defrosting interior",43,"Litware, Inc.",Litware,Regular,Product0803068,Blue,17.2 x 20.5 x 12.2,26,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
2051,0803069,Litware Microwave 1.6CuFt M125 Blue,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803069,Blue,19 x 14.3 x 11.1,26,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
2052,0803070,Litware Microwave 1.0CuFt E110 Blue,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Litware, Inc.",Litware,Regular,Product0803070,Blue, 24.7 x 21.4 x 15.4,40,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
2311,0806122,Litware Floor Lamp M2015 Black,"Home design barrel series floor lamp in sea blue, wrought iron frame",46,"Litware, Inc.",Litware,Regular,Product0806122,Black,10.5 x 10.5 x 14.5,4,pounds,1,High,$155.89,$339.00,2008/01/04,On
2312,0806123,Litware Chandelier M8015 Black,"One-Light mini duo mount chandelier, British bronze with prismatic glass crystals",46,"Litware, Inc.",Litware,Regular,Product0806123,Black,5 x 4 x 6.5,3.2,pounds,1,High,$123.47,$268.50,2008/01/05,On
2313,0806124,Litware Chandelier M6015 Black,"Globe marina Five-Light chandelier, antique bronze with opal globes",46,"Litware, Inc.",Litware,Regular,Product0806124,Black,7 x 7 x 16.4,3,pounds,1,High,$105.76,$229.99,2007/03/08,On
2319,0806130,Litware Floor Lamp M2015 White,"Home design barrel series floor lamp in sea blue, wrought iron frame",46,"Litware, Inc.",Litware,Regular,Product0806130,White,7 x 7 x 16.4,4.5,pounds,1,High,$155.89,$339.00,2008/01/04,On
2320,0806131,Litware Chandelier M8015 White,"One-Light mini duo mount chandelier, British bronze with prismatic glass crystals",46,"Litware, Inc.",Litware,Regular,Product0806131,White,5 x 5 x 7.5,2,pounds,1,High,$123.47,$268.50,2008/01/05,On
2321,0806132,Litware Chandelier M6015 White,"Globe marina Five-Light chandelier, antique bronze with opal globes",46,"Litware, Inc.",Litware,Regular,Product0806132,White,14 x 5 x 5,4,pounds,1,High,$105.76,$229.99,2007/03/08,On
2327,0806138,Litware Floor Lamp M2015 Silver,"Home design barrel series floor lamp in sea blue, wrought iron frame",46,"Litware, Inc.",Litware,Regular,Product0806138,Silver,10.5 x 10.5 x 14.5,7.9,pounds,1,High,$155.89,$339.00,2008/01/04,On
2328,0806139,Litware Chandelier M8015 Silver,"One-Light mini duo mount chandelier, British bronze with prismatic glass crystals",46,"Litware, Inc.",Litware,Regular,Product0806139,Silver,14 x 5 x 5,5.5,pounds,1,High,$123.47,$268.50,2008/01/05,On
2329,0806140,Litware Chandelier M6015 Silver,"Globe marina Five-Light chandelier, antique bronze with opal globes",46,"Litware, Inc.",Litware,Regular,Product0806140,Silver,10.2 x 10.6 x 14.4,3.3,pounds,1,High,$105.76,$229.99,2007/03/08,On
2335,0806146,Litware Floor Lamp M2015 Grey,"Home design barrel series floor lamp in sea blue, wrought iron frame",46,"Litware, Inc.",Litware,Regular,Product0806146,Grey,10 x 10 x 16.5,4,pounds,1,High,$155.89,$339.00,2008/01/04,On
2336,0806147,Litware Chandelier M8015 Grey,"One-Light mini duo mount chandelier, British bronze with prismatic glass crystals",46,"Litware, Inc.",Litware,Regular,Product0806147,Grey,6.5 x 4 x 9,2,pounds,1,High,$123.47,$268.50,2008/01/05,On
2337,0806148,Litware Chandelier M6015 Grey,"Globe marina Five-Light chandelier, antique bronze with opal globes",46,"Litware, Inc.",Litware,Regular,Product0806148,Grey,8 x 4 x 9,3.5,pounds,1,High,$105.76,$229.99,2007/03/08,On
2343,0806154,Litware Floor Lamp M2015 Blue,"Home design barrel series floor lamp in sea blue, wrought iron frame",46,"Litware, Inc.",Litware,Regular,Product0806154,Blue,7 x 7 x 16.4,3,pounds,1,High,$155.89,$339.00,2008/01/04,On
2344,0806155,Litware Chandelier M8015 Blue,"One-Light mini duo mount chandelier, British bronze with prismatic glass crystals",46,"Litware, Inc.",Litware,Regular,Product0806155,Blue,5 x 4 x 6.5,2,pounds,1,High,$123.47,$268.50,2008/01/05,On
2345,0806156,Litware Chandelier M6015 Blue,"Globe marina Five-Light chandelier, antique bronze with opal globes",46,"Litware, Inc.",Litware,Regular,Product0806156,Blue,6 x 6 x 18,4,pounds,1,High,$105.76,$229.99,2007/03/08,On
2459,0808050,Litware 180 CFM Vertical Discharge Fan X450 Red,Powerful and efficient vertical discharge fan,48,"Litware, Inc.",Litware,Regular,Product0808050,Red,17.7 x 13.8 x 10,12,pounds,2,Mid,$71.44,$215.62,2009/05/02,On
2460,0808051,Litware 180 CFM Vertical Discharge Fan X450 Black,Powerful and efficient vertical discharge fan,48,"Litware, Inc.",Litware,Regular,Product0808051,Black,25.5 x 14.1 x 6,9,pounds,2,Mid,$71.44,$215.62,2009/05/02,On
2461,0808052,Litware 180 CFM Vertical Discharge Fan X450 White,Powerful and efficient vertical discharge fan,48,"Litware, Inc.",Litware,Regular,Product0808052,White,2.6 x 10.2 x 6.7,2,pounds,2,Mid,$71.44,$215.62,2009/05/02,On
2462,0808053,Litware 180 CFM Vertical Discharge Fan X450 Blue,Powerful and efficient vertical discharge fan,48,"Litware, Inc.",Litware,Regular,Product0808053,Blue,8 x 7 x 10.3,3,pounds,2,Mid,$71.44,$215.62,2009/05/02,On
2476,0808067,Litware 17'' Oscillating Pedestal Fan M125 Pink,17-inch oscillating pedestal fan with all-metal construction,48,"Litware, Inc.",Litware,Regular,Product0808067,Pink,6.5 x 11 x 11.5,4,pounds,2,Mid,$96.57,$210.00,2008/11/12,On
2477,0808068,Litware 17'' Oscillating Pedestal Fan M125 Yellow,17-inch oscillating pedestal fan with all-metal construction,48,"Litware, Inc.",Litware,Regular,Product0808068,Yellow,25.9 x 13.5 x 5.7,8,pounds,2,Mid,$96.57,$210.00,2008/11/12,On
2478,0808069,Litware 17'' Oscillating Pedestal Fan M125 Blue,17-inch oscillating pedestal fan with all-metal construction,48,"Litware, Inc.",Litware,Regular,Product0808069,Blue,7 x 7.2 x 10.1,3,pounds,2,Mid,$96.57,$210.00,2008/11/12,On
2479,0808070,Litware 17'' Oscillating Pedestal Fan M125 White,17-inch oscillating pedestal fan with all-metal construction,48,"Litware, Inc.",Litware,Regular,Product0808070,White,12 x 14 x 9,7,pounds,2,Mid,$96.57,$210.00,2008/11/12,On
83,0106018,NT Wireless Bluetooth Stereo Headphones M402 Silver,"Wireless range extends to 165 feet, beyond 8 hours per charge",6,Northwind Traders,Northwind Traders,Regular,Product0106018,Silver,2.8 x 9 x 6.3,3,pounds,2,Mid,$45.98,$99.99,2008/06/05,On
84,0106019,NT Wireless Bluetooth Stereo Headphones M402 Red,"Wireless range extends to 165 feet, beyond 8 hours per charge",6,Northwind Traders,Northwind Traders,Regular,Product0106019,Red,11 x 7.7 x 2.5,1.2,pounds,2,Mid,$45.98,$99.99,2008/06/05,On
85,0106020,NT Wireless Bluetooth Stereo Headphones M402 Green,"Wireless range extends to 165 feet, beyond 8 hours per charge",6,Northwind Traders,Northwind Traders,Regular,Product0106020,Green,5.9 x 5.5 x 2.4,3,pounds,2,Mid,$45.98,$99.99,2008/06/05,On
86,0106021,NT Wireless Bluetooth Stereo Headphones M402 Black,"Wireless range extends to 165 feet, beyond 8 hours per charge",6,Northwind Traders,Northwind Traders,Regular,Product0106021,Black,5.9 x 5.5 x 2.4,3,pounds,2,Mid,$45.98,$99.99,2008/06/05,On
90,0106025,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Northwind Traders,Northwind Traders,Regular,Product0106025,Silver,4.5 x 8.4 x 2.6,1,pounds,2,Mid,$49.69,$149.99,2008/08/17,On
92,0106027,NT Wireless Transmitter and Bluetooth Headphones M150 Red,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Northwind Traders,Northwind Traders,Regular,Product0106027,Red,6 x 4 x 10,2,pounds,2,Mid,$49.69,$149.99,2008/08/17,On
101,0106036,WWI Wireless Bluetooth Stereo Headphones M170 Pink,"Wireless range beyond 10 meters, MP3-quality stereo sound",6,Wide World Importers,Wide World Importers,Regular,Product0106036,Pink,1 x 1 x 1,1,pounds,2,Mid,$55.18,$120.00,2009/01/28,On
102,0106037,WWI Wireless Bluetooth Stereo Headphones M270 Silver,"Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound",6,Wide World Importers,Wide World Importers,Regular,Product0106037,Silver,7 x 5 x 1.5,1,pounds,2,Mid,$52.88,$115.00,2008/07/19,On
104,0106039,WWI Wireless Bluetooth Stereo Headphones M270 White,"Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound",6,Wide World Importers,Wide World Importers,Regular,Product0106039,White,7 x 5 x 1.5,1,pounds,2,Mid,$52.88,$115.00,2008/07/19,On
106,0106041,WWI Stereo Bluetooth Headphones New Generation M370 Black,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,Regular,Product0106041,Black,11.6 x 8.5 x 7,1.8,pounds,2,Mid,$61.16,$132.99,2009/04/02,On
107,0106042,WWI Stereo Bluetooth Headphones New Generation M370 White,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,Regular,Product0106042,White,5.8 x 1.5 x 5,2,pounds,2,Mid,$61.16,$132.99,2009/04/02,On
110,0106045,WWI Stereo Bluetooth Headphones New Generation M370 Blue,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,Regular,Product0106045,Blue,1 x 1 x 3,2,pounds,2,Mid,$61.16,$132.99,2009/04/02,On
613,0305075,WWI Projector 720p LCD56 Black,"720p high definition performance with 10,000:1 contrast ratio",19,Wide World Importers,Wide World Importers,Regular,Product0305075,Black,15.5 x 17.7 x 5.4,16.5,pounds,2,Mid,$321.44,$699.00,2007/02/09,On
614,0305076,WWI Projector 720p DLP56 Black,"Native 720p Resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",19,Wide World Importers,Wide World Importers,Regular,Product0305076,Black,11.5 x 4 x 9,5.1,pounds,2,Mid,$459.40,$999.00,2007/02/08,On
615,0305077,WWI Projector 480p LCD12 Black,"High brightness, 1300 ANSI lumen light output, remote control",19,Wide World Importers,Wide World Importers,Regular,Product0305077,Black,11 x 8 x 3.5,3.7,pounds,2,Mid,$116.75,$229.00,2005/02/09,On
616,0305078,WWI Projector 480p DLP12 Black,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",19,Wide World Importers,Wide World Importers,Regular,Product0305078,Black,9.6 x 12.9 x 4,16.1,pounds,2,Mid,$254.40,$499.00,2005/12/09,On
617,0305079,WWI Screen 125in M1611 Black,16:9 Aspect Ratio - 125in. 160 degree wide viewing angle.,19,Wide World Importers,Wide World Importers,Regular,Product0305079,Black,7.5 x 6 x 3.2,6.3,pounds,2,Mid,$152.08,$459.00,2009/03/09,On
618,0305080,WWI Screen 113in M1610 Black,16:9 Aspect Ratio - 113in.Dual wall and ceiling - perfect for home / business.,19,Wide World Importers,Wide World Importers,Regular,Product0305080,Black,12.9 x 9.6 x 4.3,9.1,pounds,2,Mid,$99.06,$299.00,2008/02/08,On
619,0305081,WWI Screen 106in M1609 Black,"16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",19,Wide World Importers,Wide World Importers,Regular,Product0305081,Black,4.1 x 2 x 0.6,6,pounds,2,Mid,$115.43,$251.00,2008/01/02,On
624,0305086,WWI Projector 720p LCD56 White,"720p high definition performance with 10,000:1 contrast ratio",19,Wide World Importers,Wide World Importers,Regular,Product0305086,White,0.9 x 2 x 4.5,10.6,pounds,2,Mid,$321.44,$699.00,2007/02/09,On
625,0305087,WWI Projector 720p DLP56 White,"Native 720p Resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",19,Wide World Importers,Wide World Importers,Regular,Product0305087,White,4.1 x 2 x 0.6,6.5,pounds,2,Mid,$459.40,$999.00,2007/02/08,On
626,0305088,WWI Projector 480p LCD12 White,"High brightness, 1300 ANSI lumen light output, remote control",19,Wide World Importers,Wide World Importers,Regular,Product0305088,White,16.3 x 9.1 x 12.1,2.2,pounds,2,Mid,$116.75,$229.00,2005/02/09,On
627,0305089,WWI Projector 480p DLP12 White,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",19,Wide World Importers,Wide World Importers,Regular,Product0305089,White,17.2 x 6.1 x 4,4.1,pounds,2,Mid,$254.40,$499.00,2005/12/09,On
628,0305090,WWI Screen 125in M1611 White,"16:9 aspect ratio-125in, 160 degree wide viewing angle",19,Wide World Importers,Wide World Importers,Regular,Product0305090,White,12.2 x 16 x 4.9,4,pounds,2,Mid,$152.08,$459.00,2009/03/09,On
629,0305091,WWI Screen 113in M1610 White,"16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business",19,Wide World Importers,Wide World Importers,Regular,Product0305091,White,12 x 9 x 4,1.9,pounds,2,Mid,$99.06,$299.00,2008/02/08,On
630,0305092,WWI Screen 106in M1609 White,"16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations",19,Wide World Importers,Wide World Importers,Regular,Product0305092,White,13.8 x 13.1 x 4.9,6,pounds,2,Mid,$115.43,$251.00,2008/01/02,On
635,0305097,WWI Projector 720p LCD56 Silver,"720p high definition performance with 10,000:1 contrast ratio",19,Wide World Importers,Wide World Importers,Regular,Product0305097,Silver,17.2 x 6.1 x 4,11.9,pounds,2,Mid,$321.44,$699.00,2007/02/09,On
636,0305098,WWI Projector 720p DLP56 Silver,"Native 720p Resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",19,Wide World Importers,Wide World Importers,Regular,Product0305098,Silver,10.7 x 7.6 x 3.1,4.8,pounds,2,Mid,$459.40,$999.00,2007/02/08,On
637,0305099,WWI Projector 480p LCD12 Silver,"High brightness, 1300 ANSI lumen light output, remote control",19,Wide World Importers,Wide World Importers,Regular,Product0305099,Silver,15.5 x 17.7 x 5.4,12.3,pounds,2,Mid,$116.75,$229.00,2005/02/09,On
638,0305100,WWI Projector 480p DLP12 Silver,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",19,Wide World Importers,Wide World Importers,Regular,Product0305100,Silver,11.5 x 4 x 9,6,pounds,2,Mid,$254.40,$499.00,2005/12/09,On
639,0305101,WWI Screen 125in M1611 Silver,"16:9 aspect ratio-125in, 160 degree wide viewing angle",19,Wide World Importers,Wide World Importers,Regular,Product0305101,Silver,11 x 8 x 3.5,5.1,pounds,2,Mid,$152.08,$459.00,2009/03/09,On
640,0305102,WWI Screen 113in M1610 Silver,"16:9 aspect ratio-113in, dual wall and ceiling - perfect for home / business",19,Wide World Importers,Wide World Importers,Regular,Product0305102,Silver,9.6 x 12.9 x 4,4.3,pounds,2,Mid,$99.06,$299.00,2008/02/08,On
641,0305103,WWI Screen 106in M1609 Silver,"16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",19,Wide World Importers,Wide World Importers,Regular,Product0305103,Silver,7.5 x 6 x 3.2,16.5,pounds,2,Mid,$115.43,$251.00,2008/01/02,On
1572,0602002,SV DVD Player M110 Silver,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",35,Southridge Video,Southridge Video,Regular,Product0602002,Silver,6.5  x 5.5  x 2,4,pounds,2,Mid,$26.67,$57.99,2009/01/09,On
1705,0701045,SV Hand Games men M30 Silver,"Hand Games men, cool",38,Southridge Video,Southridge Video,Regular,Product0701045,Silver,6.5  x 4.5  x 4.5,1.9,pounds,3,Low,$3.16,$6.88,2009/01/12,On
1706,0701046,SV Hand Games women M40 Silver,"Hand Games women, make you happy",38,Southridge Video,Southridge Video,Regular,Product0701046,Silver,5.1  x 2.4  x 3.9,1,pounds,3,Low,$4.08,$8.88,2006/05/08,On
2141,0805026,Adventure Works Coffee Maker Auto 10C M100 Black,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,Regular,Product0805026,Black,12.5  x 14  x 3.9,25,pounds,3,Low,$343.05,$745.99,2008/01/04,On
2142,0805027,Adventure Works Coffee Maker 12C M100 Black,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,Regular,Product0805027,Black,11.3 x 17 x 14,24,pounds,3,Low,$204.64,$445.00,2007/01/05,On
2147,0805032,Adventure Works Coffee Maker Auto 10C M100 Silver,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,Regular,Product0805032,Silver,16.1  x 6.5  x 1.8,35.6,pounds,3,Low,$343.05,$745.99,2008/01/04,On
2148,0805033,Adventure Works Coffee Maker 12C M100 Silver,"Combination 12 cup coffee maker,24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,Regular,Product0805033,Silver,2.8  x 5.2  x 1.3,21.5,pounds,3,Low,$204.64,$445.00,2007/01/05,On
2153,0805038,Adventure Works Coffee Maker Auto 10C M100 White,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,Regular,Product0805038,White,17.2  x 7.5  x 3.5,18,pounds,3,Low,$343.05,$745.99,2008/01/04,On
2154,0805039,Adventure Works Coffee Maker 12C M100 White,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,Regular,Product0805039,White,8.1  x 5  x 1.9,20.9,pounds,3,Low,$204.64,$445.00,2007/01/05,On
2159,0805044,Adventure Works Coffee Maker Auto 10C M100 Grey,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,Regular,Product0805044,Grey,1.3  x 1.1  x 3.5,25,pounds,3,Low,$343.05,$745.99,2008/01/04,On
2160,0805045,Adventure Works Coffee Maker 12C M100 Grey,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,Regular,Product0805045,Grey,17.5  x 28  x 3.5,24,pounds,3,Low,$204.64,$445.00,2007/01/05,On
1044,0402001,A. Datum SLR Camera X135 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,24,A. Datum Corporation,A. Datum,Regular,Product0402001,Black,8 x 10 x 6,5,pounds,1,High,$207.74,$627.00,2006/02/05,
1045,0402002,"A. Datum SLR Camera 35"" X358 Black","Choice of data storage options - accepts compact flash type I & II, UDMA, micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens",24,A. Datum Corporation,A. Datum,Regular,Product0402002,Black,3.4 x 4.6 x 3.3,4,pounds,1,High,$194.82,$588.00,2005/01/03,
1047,0402004,"A. Datum SLR Camera 35"" M358 Black",8 digital-variable program automatic shooting modes,24,A. Datum Corporation,A. Datum,Regular,Product0402004,Black,3.45 x 4.8 x 3.3,4.4,pounds,1,High,$155.43,$338.00,2004/04/16,
1048,0402005,A. Datum SLR Camera X136 Silver,Compact 3x zoom lens covering the most frequently used focal range,24,A. Datum Corporation,A. Datum,Regular,Product0402005,Silver,3.5 x 5 x 3.3,4.6,pounds,1,High,$141.47,$427.00,2006/03/02,
1049,0402006,"A. Datum SLR Camera 35"" X358 Silver",Powerful megapixel live-MOS sensor,24,A. Datum Corporation,A. Datum,Regular,Product0402006,Silver,3.5 x 5.5 x 3.3,4.65,pounds,1,High,$194.82,$588.00,2007/11/13,
1051,0402008,"A. Datum SLR Camera 35"" M358 Silver",4.8 In x 2.7 in x 3.6 in. 1.1 lbs,24,A. Datum Corporation,A. Datum,Regular,Product0402008,Silver,4 x 4 x 4,4.9,pounds,1,High,$155.43,$338.00,2005/06/16,
1052,0402009,A. Datum SLR Camera X137 Grey,"Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second",24,A. Datum Corporation,A. Datum,Regular,Product0402009,Grey,4.2 x 4 x 4,4.75,pounds,1,High,$207.74,$627.00,2006/09/03,
1053,0402010,"A. Datum SLR Camera 35"" X358 Grey","Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer",24,A. Datum Corporation,A. Datum,Regular,Product0402010,Grey,8 x 9 x 6,4.68,pounds,1,High,$194.82,$588.00,2007/02/28,
1055,0402012,"A. Datum SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive",24,A. Datum Corporation,A. Datum,Regular,Product0402012,Grey,7.5 x 8 x 6.5,5.1,pounds,1,High,$155.43,$338.00,2004/09/16,
